party,party_slug,city,city_slug,bolge,rank,name,seats
Memleket,memleket,İstanbul,istanbul,İstanbul 2. Bölge,25,Erden Yasin Boyacı,27
Memleket,memleket,İstanbul,istanbul,İstanbul 2. Bölge,26,Burhan Eren Parlakyıldız,27
Memleket,memleket,İstanbul,istanbul,İstanbul 2. Bölge,27,Doğukan Babacan,27
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,1,Ertuğrul Gülsever,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,2,Mustafa Büyük,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,3,Yunus Can,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,4,Hazal Karaoğlan,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,5,Ruhi Tuncel,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,6,Ramazan Ertan,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,7,Ünal Kirmiç,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,8,Başak Erünsal,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,9,Çiğdem Eriş,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,10,Ahmet Gülten,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,11,Ezgi Sabaz,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,12,Pınar Alyansoğlu,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,13,Turan Ünlü,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,14,Tuna Açıkgöz,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,15,Merve Çaçan,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,16,İbrahim Dönmez,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,17,Metin Eğrioğlu,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,18,Efe Can Kalay,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,19,Abdulkadir Tozyılmaz,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,20,Raşit Gökçe Mandacı,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,21,Bülent Uygur,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,22,Olcay Aydın,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,23,Sevda Türksever,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,24,Uğur Çopur,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,25,Evrim Yılmaz,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,26,Ahmet Yıldırım,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,27,Necmi Tezcan,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,28,Cansu Uzunbabalar,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,29,Berkay Morgül,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,30,Furkan Duran,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,31,Mustafa Kavurga,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,32,Ömer Satı,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,33,Berke Özdal,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,34,Aziz Can Aydın,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,35,Deniz Doğan,36
Memleket,memleket,İstanbul,istanbul,İstanbul 3. Bölge,36,Yusuf Can Altay,36
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,1,Edip Semih Yalçın,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,2,İzzet Ulvi Yönter,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,3,Memet Bülent Karataş,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,4,Nevzat Ünlütürk,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,5,Murat Şahin,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,6,Şahin Gürz,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,7,Fadime Ersoy Dursun,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,8,Büşra Düzgün Kaya,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,9,Hilal Dilber,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,10,Afşin Birben,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,11,İrem Çelik,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,12,Erdem Doğruer,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,13,Yiğit Emre Altun,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,14,Fatih Eryılmaz,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,15,Fevziye Hasasu,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,16,Bayram Binici,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,17,Aysun Turgut Beşoluk,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,18,Selçuk Güven Ülker,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,19,Göksal Beşkaya,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,20,Fikri Ay,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,21,İlker Çakıroğlu,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,22,Yunus Emre Durmuş,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,23,Şenel Ustabaşı,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,24,Gökmen Kayıkci,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,25,Cemal Altunhan,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,26,Fatih Kaya,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,27,Mahmut Coşkun,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,28,Murat Can Aydın,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,29,Serdar Bıyıkoğlu,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,30,Mücahit Güngör,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,31,Mustafa Yeter,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,32,Halil İbrahim Uz,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,33,Suat Altunkaynak,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,34,Umut Akbulut,35
MHP,mhp,İstanbul,istanbul,İstanbul 1. Bölge,35,Gökhan Alpaslan,35
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,1,Celal Adan,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,2,Cemal Çetin,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,3,Ferhat Çakıroğlu,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,4,Nur Tuğba Aktay,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,5,Niyazi Paksoy,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,6,Birol Gür,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,7,Yüksel Kaleci,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,8,Güllü Yener,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,9,Mahmut Yalçın,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,10,Tuğrul Gök,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,11,Ayhan Aras,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,12,Feime Akıncı,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,13,Nevra İmamoğlu,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,14,Mehmet Çetin,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,15,Recep Yavaş,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,16,Ali Atabeyoğlu,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,17,Erhan Üstünbaş,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,18,Serkan Büyük,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,19,Murat Sancak,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,20,Erkan Özçelik,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,21,Caner Öner,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,22,Beyda Nur Ayçetin,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,23,Ferda Kapucuoğlu,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,24,Necdet Öztürk,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,25,Serdar Doyuran,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,26,Alican Erdoğan,27
MHP,mhp,İstanbul,istanbul,İstanbul 2. Bölge,27,Celal Deniz,27
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,1,Feti Yıldız,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,2,İsmail Faruk Aksu,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,3,Hayati Arkaz,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,4,Arzu Erdem,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,5,Gökhan Türkeş Öngel,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,6,Davut Haskırış,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,7,Ahmet Savaş Çolak,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,8,Özge Tekoğulları,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,9,Aylin Yüksel Ülker,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,10,Metin Arı,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,11,Bahattin Şengül,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,12,Osman Büyükkaya,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,13,Uygar Oral Öztürk,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,14,Alparslan Çatak,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,15,İlkay Kaymak,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,16,Dilara Erkut,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,17,Aslıhan Soylu,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,18,Mustafa Sepin,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,19,Jasmina Türkoğlu,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,20,Volkan Büyükusta,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,21,Nergis Gök,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,22,Okan Demir,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,23,Mesut Yıldırım,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,24,Mustafa Alp,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,25,Mehmet Başak,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,26,Mehmet Şener Çelik,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,27,Bekir Sıtkı Karausta,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,28,Mehmet Galip Dere,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,29,Enes Yılmaz,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,30,Mehmet Sıddık Kaplan,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,31,Hakan Öztürk,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,32,Hakan Topsakal,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,33,Fatih Mehmet Çetinkaya,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,34,Mehmet Ali Özel,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,35,Muhammed Rafet Yiğit,36
MHP,mhp,İstanbul,istanbul,İstanbul 3. Bölge,36,Bülent Özcan,36
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,1,Filiz Edibali,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,2,Ahmet Çaylıoğlu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,3,Derviş Doğan,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,4,Abdullatif Metin,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,5,Alptekin Sofu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,6,Hakan Yılmaz,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,7,Mehmet Emre Koçak,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,8,Hasan Ayhan,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,9,Ömer Faruk Kabarık,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,10,Sena Gödek,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,11,Aziz Çevik,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,12,Mustafa Karataş,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,13,Naci Cebecioğlu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,14,Alemdar Kurtoğlu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,15,Mürüvvet Sofu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,16,Orhan Yay,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,17,Bünyamin Sezer,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,18,Ahmet Akoğlu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,19,Aygül Ceylan,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,20,Mehmet Ali Duman,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,21,Salim Kaya,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,22,Tülay Yılmaz,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,23,Emsal Yay,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,24,Cemal Karataş,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,25,Ahmet Bahadır Koçak,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,26,Büşra Bilge Sofu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,27,Beyza Nazire Koçoğlu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,28,Sefa Doğan,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,29,Salih Şirin,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,30,Necati Çeliktaş,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,31,Ömer Lütfi Ural,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,32,Ömer Faruk Aktaş,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,33,Erhan Sofu,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,34,Metin Bucak,35
MİLLET,millet,İstanbul,istanbul,İstanbul 1. Bölge,35,Gülsüm Eray,35
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,1,Nazmi Oğuz,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,2,Özcan Yay,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,3,Salim Yılmaz,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,4,Mehmet Birol Kakı,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,5,Cumhur Kurt,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,6,Hacer Çevik,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,7,Aynur Karataş,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,8,Fatime Gedik,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,9,Mustafa Burhan,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,10,Bahri Gödek,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,11,Asım Yetimova,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,12,Sebahattin Gülmez,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,13,Mustafa Fatih Erdem,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,14,Keramettin Memişoğlu,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,15,Bahattin Yerlikaya,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,16,Nebiha Doğan,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,17,Levent Ünal,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,18,Selahaddin Karakaya,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,19,Hatice Koçak,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,20,Meryem Koçoğlu,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,21,Merve Tuğba Arabacı,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,22,Fatma Karaoğlu,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,23,Samet Karataş,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,24,Kadir Nalbur,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,25,Şeref Gül,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,26,Şevket Kara,27
MİLLET,millet,İstanbul,istanbul,İstanbul 2. Bölge,27,Sait Sezer,27
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,1,Hikmet Sofu,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,2,Mevlüt Koçoğlu,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,3,Mustafa Koçak,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,4,Nazım Kocaman,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,5,Meryem Aktaş,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,6,Zakir Erdinç,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,7,Seyfettin Özyurt,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,8,Zühtü Özberk,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,9,Emrah Kaplan,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,10,Süleyman Erol,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,11,Murat İstanbullu,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,12,Sertaç Beyazoğlu,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,13,Turhan Kubilay,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,14,Burak Yay,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,15,Aykut Çiçekli,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,16,Ayten Görüşük,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,17,Mustafa Gödek,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,18,Fatih Arslan,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,19,Necati Akbaş,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,20,Nesibe Yılmaz,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,21,Esvet Batal,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,22,Mahmut Yay,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,23,Fatma Şirin,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,24,Mustafa Kop,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,25,Recep Dişçi,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,26,Hayriye Köşlüoğlu,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,27,Ahmet Korkut Çiçekli,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,28,Ayşenur Yıldız,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,29,Hayrettin Çamur,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,30,Oya Karacaoğlu,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,31,Mustafa Yetimova,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,32,Şemsettin Vural,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,33,Selim Duman,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,34,Enes Yay,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,35,Zeynep Topuz,36
MİLLET,millet,İstanbul,istanbul,İstanbul 3. Bölge,36,Nihat Yetiş,36
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,1,Yunus Ekşi,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,2,Sulbiye Sara,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,3,Ömür Ekşi,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,4,Hakan Yılmaz,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,5,Sonay Gülsoy Şentürk,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,6,Cem Gür,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,7,Murat Ekşi,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,8,İbrahim Ağcadağ,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,9,Muhammet Saka,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,10,Hacı Ali Gürsoy,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,11,Emel Atalar,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,12,Fatma Sedef Sam,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,13,Birtan Özer,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,14,Nurettin Keskin,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,15,Ahmet Topçu,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,16,Selim Akan,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,17,Maksude Taşçı,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,18,Nurettin Karataş,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,19,Ökkeş Korkmaz,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,20,Hasan Ateşer,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,21,Özlem Akdemir,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,22,Özlem Sarıöz,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,23,Bayram Yeşilyurt,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,24,Semih Eroğlu,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,25,Elif Çelik,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,26,Adem Altun,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,27,Leyla Topcu,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,28,Mustafa Divandiler,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,29,Sabahattin Avunç,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,30,İsa Tuncer,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,31,Nazife Kaya,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,32,Yunus Tekeli,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,33,Yusufhan Taşkent,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,34,Zafer Çetin,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 1. Bölge,35,Muhammed Gazi Bulut,35
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,1,Yaşar Çavdar,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,2,Ali Mazhar Kır,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,3,Dilşad Mezararkalı Mülayim,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,4,Mustafa Akkaya,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,5,Batuhan Acar,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,6,Necati Genç,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,7,Şuayip Sungur,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,8,Davut Başaran,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,9,Ferdi Aydın,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,10,Hamza Kaya,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,11,Serdar Çayır,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,12,Özden Doymuş,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,13,Gökhan Kulmaç,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,14,Hüseyin Emir Süleymanoğlu,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,15,Cevriye Bucak,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,16,Elif Karabulut,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,17,Uğur Kayagil,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,18,Yusuf Bal,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,19,Çağatay Taşkın Sert,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,20,Mahsum Karabulut,27
Milli Yol,milliyol,İstanbul,istanbul,İstanbul 2. Bölge,21,Ahmet Aşiran,27
